BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


1, 5, 9.812983, 41.68555, 0.93639857, 0.35093844, 84, 92, 38, 2, 36, 32, 84, 92, 68, 34, 3

1, 5, 10.504187, 41.94854, 0.9347291, 0.35536122, 83, 91, 39, 3, 35, 31, 83, 91, 71, 34, 3
1, 5, 10.93454, 42.11228, 0.9346555, 0.35555506, 84, 92, 40, 4, 36, 32, 84, 92, 69, 36, 3
1, 5, 11.308392, 42.25453, 0.9346383, 0.35560012, 83, 91, 39, 5, 35, 31, 83, 91, 70, 35, 3
1, 5, 11.7646, 42.303947, 0.9891936, 0.14661491, 83, 91, 39, 5, 35, 31, 83, 91, 70, 35, 3
1, 5, 12.082985, 42.31611, 0.99798346, 0.063476324, 82, 90, 38, 6, 34, 30, 82, 90, 71, 35, 3
1, 5, 12.501053, 42.332073, 0.99902934, 0.04405409, 82, 90, 38, 6, 34, 30, 82, 90, 71, 33, 3
1, 5, 12.900761, 42.34734, 0.99921817, 0.039534688, 82, 90, 38, 6, 34, 30, 82, 90, 71, 34, 3
1, 5, 13.302193, 42.36267, 0.9992593, 0.038483262, 81, 89, 39, 7, 33, 29, 81, 89, 71, 33, 3
1, 5, 13.268114, 41.862198, 0.87887806, -0.47704685, 80, 88, 38, 6, 32, 28, 80, 88, 73, 34, 3
1, 5, 13.324331, 41.72518, 0.48518157, -0.87441313, 80, 88, 38, 6, 32, 28, 80, 88, 73, 33, 3
1, 5, 13.434157, 41.4714, 0.4180048, -0.908445, 80, 88, 38, 6, 32, 28, 80, 88, 73, 34, 3
1, 5, 13.612476, 41.05934, 0.4020257, -0.9156287, 80, 88, 38, 6, 32, 28, 80, 88, 73, 34, 3
1, 5, 13.771339, 40.692245, 0.39829144, -0.91725886, 79, 87, 37, 7, 31, 27, 79, 87, 75, 33, 3
1, 5, 13.952041, 40.274677, 0.3974221, -0.9176359, 79, 87, 37, 7, 31, 27, 79, 87, 75, 34, 3
1, 5, 14.140612, 40.00655, 0.53626776, -0.8440485, 78, 86, 38, 8, 30, 26, 78, 86, 74, 33, 3
1, 5, 14.464991, 39.761562, 0.7451128, -0.6669377, 77, 85, 37, 9, 29, 25, 77, 85, 76, 32, 3
1, 5, 14.783843, 39.52075, 0.7861224, -0.61807084, 77, 85, 37, 9, 29, 25, 77, 85, 76, 32, 3
1, 5, 15.076702, 39.29957, 0.7952555, -0.6062747, 76, 84, 38, 10, 28, 24, 76, 84, 74, 31, 3
1, 5, 15.421714, 39.039005, 0.79735416, -0.6035117, 76, 84, 38, 10, 28, 24, 76, 84, 74, 32, 3
1, 5, 15.740909, 38.79793, 0.7978409, -0.60286796, 75, 83, 37, 11, 27, 23, 75, 83, 75, 31, 3

1, 5, 70.05472, 42.805866, -0.7117692, -0.70241356, 76, 82, 73, 17, 70, 76, 76, 82, 43, 64, 3

